Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,source,TotalSF,TotalBath,HasPool,IsRemodeled,HouseAge,RemodAge
682,50,RH,4.02535169073515,8.412054873292933,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.209486152841421,Unf,0.0,6.416732282512326,6.677083461247136,GasA,Ex,Y,SBrkr,6.744059186311348,6.511745329644728,0.0,7.327123292259293,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Detchd,7.585281078639126,Unf,1.0,281.0,TA,TA,Y,0.0,0.0,4.04305126783455,0.0,0.0,0.0,None,None,None,0.0,7,2009,WD,Abnorml,train,19.93288797720321,1.0,0,1,77,9
683,120,RL,4.400603020246817,7.968319500012717,Pave,None,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,6.911747300251674,Unf,0.0,5.666426688112432,7.163946684342547,GasA,Ex,Y,SBrkr,7.163946684342547,0.0,0.0,7.163946684342547,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,1,Gd,Attchd,7.599401333415815,Unf,2.0,431.0,TA,TA,Y,5.730099782973574,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2008,WD,Normal,train,14.327893368685094,2.0,0,1,12,11
684,20,RL,4.51085950651685,9.328034514792826,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,5.375278407684165,Gd,TA,PConc,Gd,TA,Av,GLQ,6.966024187106113,Unf,0.0,6.342121418721152,7.394493107219038,GasA,Ex,Y,SBrkr,7.419979923661835,0.0,0.0,7.419979923661835,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,TA,Attchd,7.602401335665818,Fin,3.0,702.0,TA,TA,Y,5.552959584921617,3.828641396489095,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,train,14.814473030880873,3.0,0,0,5,5
685,60,RL,4.07753744390572,9.727406483331627,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.4339872044851463,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.086737934510577,7.086737934510577,GasA,Gd,Y,SBrkr,7.086737934510577,6.4692503167957724,0.0,7.517520850603031,0.0,0.0,2,1,4,0.6931471805599453,TA,2.0794415416798357,Typ,0,None,Attchd,7.6004023345004,Fin,2.0,486.0,TA,TA,Y,0.0,4.406719247264253,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,train,20.642726185816926,2.5,0,0,12,12
686,160,RL,4.110873864173311,8.529714471969909,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,6.720220155135295,LwQ,5.209486152841421,5.198497031265826,7.0825485693553,GasA,Gd,Y,SBrkr,7.0825485693553,6.803505257608338,0.0,7.645397699428633,1.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Min1,1,TA,Attchd,7.59337419312129,Fin,2.0,577.0,TA,TA,Y,5.393627546352362,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2007,WD,Normal,train,20.968602396318936,3.0,0,0,23,23
687,60,FV,4.442651256490317,9.23092700558457,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.774223886357614,6.774223886357614,GasA,Ex,Y,SBrkr,6.774223886357614,6.78897174299217,0.0,7.474204806496124,0.0,0.0,3,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0,None,Attchd,7.60489448081162,Fin,2.0,578.0,TA,TA,Y,4.976733742420574,4.663439094112067,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,New,Partial,train,20.3374195157074,3.0,0,0,0,0
688,160,FV,4.297285406218791,8.53817159780143,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.480638923341991,Unf,0.0,5.746203190540153,6.313548046277095,GasA,Ex,Y,SBrkr,6.313548046277095,6.313548046277095,0.0,7.005789019253503,0.0,0.0,2,1,2,0.6931471805599453,Gd,1.6094379124341003,Typ,0,None,Detchd,7.60339933974067,Unf,2.0,480.0,TA,TA,Y,0.0,4.110873864173311,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2007,WD,Normal,train,18.940644138831285,2.5,0,0,3,3
689,20,RL,4.110873864173311,8.998384010052538,Pave,None,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.852242569051878,Unf,0.0,6.163314804034641,7.258412150595307,GasA,Ex,Y,SBrkr,7.258412150595307,0.0,0.0,7.258412150595307,1.0,0.0,2,0,2,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Gd,Attchd,7.60489448081162,RFn,2.0,567.0,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2007,New,Partial,train,14.516824301190614,3.0,0,0,0,0
690,120,RL,4.127134385045092,8.933004591578547,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.54907608489522,Gd,TA,PConc,Gd,TA,Av,ALQ,3.044522437723423,Unf,0.0,7.202661196523238,7.217443431696533,GasA,Ex,Y,SBrkr,7.217443431696533,0.0,0.0,7.217443431696533,0.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,1,Gd,Attchd,7.603897968521881,RFn,2.0,460.0,TA,TA,Y,5.262690188904886,3.367295829986474,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,train,14.434886863393066,2.0,0,1,2,1
691,120,RM,4.2626798770413155,8.395477432732141,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.997212273764115,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.548219102762372,Unf,0.0,5.0238805208462765,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,1.0,0.0,1,0,1,0.6931471805599453,Gd,1.3862943611198906,Typ,1,TA,Attchd,7.60339933974067,RFn,2.0,420.0,TA,TA,Y,5.0106352940962555,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,train,13.488118372622695,2.0,0,0,4,4
692,60,RL,4.653960350157523,9.977481232444454,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,7.065613363597717,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.283448228756631,Unf,0.0,6.897704943128636,7.801800401908973,GasA,Ex,Y,SBrkr,7.801800401908973,7.5352967024440884,0.0,8.370315995555478,0.0,0.6931471805599453,3,1,4,0.6931471805599453,Ex,2.3978952727983707,Typ,2,Ex,Attchd,7.598399329323964,Fin,3.0,832.0,TA,TA,Y,5.948034989180646,3.9318256327243257,0.0,0.0,0.0,0.0,None,None,None,0.0,1,2007,WD,Normal,train,23.138897506262033,3.8465735902799727,0,1,13,12
693,60,RL,3.7612001156935624,10.172712841637342,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.683579767338681,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.873163834212518,Unf,0.0,5.5053315359323625,7.099201743553092,GasA,Ex,Y,SBrkr,7.122059881629142,7.156176637480615,0.0,7.832014180505469,1.0,0.0,2,1,4,0.6931471805599453,Gd,2.302585092994046,Typ,2,Gd,Attchd,7.595889917718538,RFn,2.0,628.0,TA,TA,Y,5.771441123130016,3.332204510175204,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2006,WD,Normal,train,21.37743826266285,3.5,0,1,17,16
694,30,RL,4.110873864173311,8.594339400592892,Pave,None,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.97914527506881,6.97914527506881,GasA,Ex,Y,SBrkr,6.97914527506881,0.0,0.0,6.97914527506881,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0,None,Detchd,7.585281078639126,Unf,1.0,326.0,TA,TA,Y,0.0,0.0,4.727387818712341,0.0,0.0,0.0,None,None,None,0.0,12,2006,WD,Abnorml,train,13.95829055013762,1.0,0,1,85,38
695,50,RM,3.9512437185814275,8.71948076085107,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.833031732786201,6.833031732786201,GasA,TA,Y,SBrkr,6.97354301952014,6.159095388491933,0.0,7.3395376954076745,0.0,0.0,1,1,3,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Detchd,7.59890045687141,Unf,2.0,576.0,TA,TA,Y,4.727387818712341,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4,2009,WD,Normal,train,19.965670140798274,1.5,0,1,73,59
696,20,RL,4.007333185232471,9.533293058509884,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.290459441148391,TA,TA,CBlock,Gd,Gd,No,GLQ,6.8885724595653635,LwQ,3.713572066704308,4.532599493153256,7.014814351275545,GasA,Gd,Y,SBrkr,7.037027614686276,0.0,0.0,7.037027614686276,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,1,TA,Attchd,7.59488438721652,Unf,2.0,551.0,TA,TA,Y,4.836281906951478,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Normal,train,14.05184196596182,3.0,0,0,19,19
697,30,RM,3.9318256327243257,8.699681400989514,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.424869023905388,Unf,0.0,0.0,6.424869023905388,GasA,Gd,Y,SBrkr,6.424869023905388,0.0,0.0,6.424869023905388,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0,None,Detchd,7.561121589530238,Unf,1.0,205.0,TA,TA,Y,0.0,0.0,4.867534450455582,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,train,12.849738047810776,1.0,0,1,85,56
698,20,RL,4.060443010546419,8.76732914779405,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,5.351858133476067,ALQ,6.313548046277095,5.393627546352362,6.8885724595653635,GasA,Fa,Y,FuseA,7.046647277848756,0.0,0.0,7.046647277848756,0.0,0.6931471805599453,1,0,2,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Detchd,7.577121930876679,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2006,WD,Normal,train,13.93521973741412,1.3465735902799727,0,0,54,54
699,20,RL,4.189654742026425,9.042040056544483,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,6.317164686747284,BLQ,4.770684624465665,5.41610040220442,6.796823718274855,GasA,Ex,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,1.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,1,Gd,Detchd,7.587817219993427,Unf,1.0,336.0,TA,TA,Y,6.0330862217988015,4.976733742420574,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4,2010,WD,Normal,train,13.59364743654971,2.0,0,1,45,1
700,120,FV,4.0943445622221,8.36240897761537,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,2.833213344056216,Unf,0.0,7.226936018493289,7.238496840894365,GasA,Ex,Y,SBrkr,7.238496840894365,0.0,0.0,7.238496840894365,0.0,0.0,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0,None,Attchd,7.60339933974067,RFn,2.0,530.0,TA,TA,Y,5.056245805348308,5.0689042022202315,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,train,14.47699368178873,2.0,0,0,4,4
701,20,RL,4.454347296253507,9.570250078424845,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.447305862541213,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.150701457592526,Unf,0.0,6.267200548541362,7.496097345175956,GasA,Ex,Y,SBrkr,7.496097345175956,0.0,0.0,7.496097345175956,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Gd,Attchd,7.602401335665818,Fin,3.0,765.0,TA,TA,Y,5.602118820879701,4.3694478524670215,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,WD,Normal,train,14.992194690351912,3.0,0,0,4,4
702,20,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1298987149230735,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.060476365999801,7.060476365999801,GasA,TA,Y,SBrkr,7.060476365999801,0.0,0.0,7.060476365999801,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Attchd,7.585788821732034,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,COD,Normal,train,14.120952731999601,1.5,0,0,37,37
703,60,RL,4.418840607796598,9.428591977209965,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.1463292576688975,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,7.118826249062078,7.118826249062078,GasA,Ex,Y,SBrkr,7.142827401161621,7.180069874302796,0.0,7.854381210652365,0.0,0.0,2,1,4,0.6931471805599453,Ex,2.3978952727983707,Typ,1,Gd,BuiltIn,7.604396348796338,Fin,3.0,666.0,TA,TA,Y,5.783825182329737,4.61512051684126,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,New,Partial,train,21.441723524526495,2.5,0,0,0,0
704,190,RM,4.343805421853684,8.939974177289633,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,5.8888779583328805,5.8888779583328805,GasA,Gd,Y,SBrkr,6.940222469119639,6.660575149839686,0.0,7.502738210754851,0.0,0.0,2,0,4,1.0986122886681098,Gd,2.1972245773362196,Typ,1,Po,Detchd,7.600902459542082,Unf,2.0,672.0,TA,TA,N,5.84354441703136,0.0,3.713572066704308,0.0,0.0,0.0,None,MnPrv,None,0.0,5,2010,WD,Normal,train,19.489675577292207,2.0,0,1,110,14
705,20,RL,4.2626798770413155,9.036106025364846,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.700480365792417,Gd,TA,PConc,Gd,TA,Av,GLQ,6.569481420414296,Unf,0.0,6.635946555686647,7.295735072749282,GasA,Ex,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0,None,Attchd,7.60339933974067,RFn,2.0,606.0,TA,TA,Y,0.0,3.58351893845611,0.0,4.976733742420574,0.0,0.0,None,None,None,0.0,5,2010,WD,Normal,train,14.598905123986082,3.0,0,1,6,5
706,190,RM,4.2626798770413155,8.630700432209832,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Fa,N,SBrkr,5.921578419643816,6.580639137284949,0.0,6.996681488176539,0.0,0.0,2,0,3,1.0986122886681098,Fa,2.0794415416798357,Mod,0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,Othr,8.160803920954665,7,2010,WD,Normal,train,12.502217556928766,2.0,0,1,80,60
707,20,RL,4.400603020246817,11.65399090524883,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,5.863631175598097,TA,TA,CBlock,Gd,TA,Gd,GLQ,7.106606137727303,Unf,0.0,6.052089168924417,7.404887575616125,GasA,TA,Y,SBrkr,7.509335266016592,0.0,0.0,7.509335266016592,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,2,TA,Attchd,7.586803535162581,Unf,2.0,739.0,TA,TA,Y,5.942799375126701,3.8918202981106265,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,train,14.914222841632718,3.0,0,1,36,5
708,120,RL,3.8918202981106265,8.738895704934043,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.176149732573829,Gd,TA,PConc,Gd,TA,No,GLQ,6.761572768804055,Unf,0.0,6.135564891081739,7.1891677384203225,GasA,Ex,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,1,Gd,Attchd,7.604396348796338,Fin,2.0,550.0,TA,TA,Y,5.262690188904886,3.6635616461296463,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2009,WD,Normal,train,14.378335476840645,3.0,0,0,3,3
709,60,RL,4.189654742026425,9.107088742165708,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,Ex,Y,SBrkr,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.1972245773362196,Typ,1,Gd,Attchd,7.60489448081162,Fin,2.0,400.0,TA,TA,Y,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,New,Partial,train,19.775021196025975,2.5,0,0,0,0
710,20,RL,4.290459441148391,8.876684166614451,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,3.7376696182833684,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.776506992372183,6.776506992372183,GasA,TA,Y,SBrkr,6.807934943699926,0.0,0.0,6.807934943699926,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Attchd,7.584264818389059,Unf,1.0,408.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,12,2008,WD,Abnorml,train,13.584441936072109,1.0,0,0,42,42
711,30,RL,4.04305126783455,8.326274787396764,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,5.602118820879701,5.602118820879701,GasA,Gd,Y,SBrkr,6.593044534142437,0.0,0.0,6.593044534142437,0.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Maj2,0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,train,12.195163355022139,1.0,0,1,73,5
712,50,C (all),4.204692619390966,9.072571442231286,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0.0,Unf,0.0,6.756932389247553,6.756932389247553,GasA,Gd,Y,SBrkr,6.756932389247553,5.768320995793772,0.0,7.072421900537371,0.0,0.0,1,0,2,0.6931471805599453,TA,2.0794415416798357,Typ,0,None,Detchd,7.583247524303362,RFn,1.0,384.0,TA,TA,N,4.23410650459726,0.0,4.59511985013459,0.0,0.0,0.0,None,None,None,0.0,1,2010,WD,Abnorml,train,19.282185774288877,1.0,0,1,110,60
713,120,RL,3.713572066704308,8.449342524508063,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.643789733147672,Unf,0.0,6.135564891081739,7.113956109566034,GasA,Gd,Y,SBrkr,7.113956109566034,0.0,0.0,7.113956109566034,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,1,Gd,Attchd,7.5953872788539725,Fin,2.0,472.0,TA,TA,Y,5.1298987149230735,4.795790545596741,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2008,WD,Normal,train,14.227912219132069,3.0,0,1,20,19
714,190,RL,4.110873864173311,9.197660318818809,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.081404364984463,TA,TA,CBlock,TA,TA,Av,ALQ,6.672032945461067,Unf,0.0,5.147494476813453,6.8679744089702925,GasW,TA,N,SBrkr,6.8679744089702925,0.0,0.0,6.8679744089702925,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Detchd,7.58629630715272,Unf,2.0,576.0,TA,TA,Y,0.0,5.666426688112432,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,WD,Normal,train,13.735948817940585,2.0,0,0,36,36
715,60,RL,4.290459441148391,9.511777409660299,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,5.66988092298052,Gd,TA,CBlock,TA,TA,No,GLQ,6.280395838960195,Unf,0.0,5.262690188904886,6.587550014824796,GasA,Ex,Y,SBrkr,6.587550014824796,6.626717749249025,0.0,7.299797366758161,0.0,0.0,2,1,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0,None,Attchd,7.589335823170617,RFn,2.0,475.0,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2010,WD,Normal,train,19.801817778898616,2.5,0,1,34,5
716,20,RL,4.3694478524670215,9.224341891611996,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1647859739235145,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.970730078143525,6.970730078143525,GasA,TA,Y,SBrkr,7.208600337960199,0.0,0.0,7.208600337960199,0.0,0.0,2,0,3,0.6931471805599453,TA,2.0794415416798357,Typ,1,TA,Attchd,7.5883236773352225,RFn,2.0,478.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,8,2009,WD,Normal,train,14.179330416103724,2.0,0,0,35,35
717,70,RM,4.110873864173311,9.287394001418473,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.577861357721047,6.577861357721047,GasA,Ex,Y,SBrkr,7.3632795869630385,6.88653164253051,0.0,7.845807502637805,0.0,0.0,1,1,3,0.6931471805599453,TA,2.1972245773362196,Typ,0,None,Detchd,7.599401333415815,Unf,2.0,704.0,TA,TA,P,0.0,3.8918202981106265,4.969813299576001,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,train,20.827672587214597,1.5,0,1,117,9
